participant,block,wpm,error_rate,mean_hold_ms,std_hold_ms,mean_flight_ms,std_flight_ms,mean_speed_norm,jitter,calibration_wpm,kss_sleepiness,mental_demand,temporal_demand,performance,effort,frustration,attentiveness,nasa_tlx_composite,score_0_100,cognitive_level
86,19,18.25520622558771,0.1,194.48934593689847,164.71682600568832,1138.0499866119044,746.4069850063579,0.6344858044038197,0.1965774281726404,3.628888075193228,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,50.0,MEDIUM
56,4,8.114642471748788,0.0785066749449201,421.4831237481917,258.7732650633709,713.5591499205259,849.7859008265067,0.4737667171989378,0.47,2.419504907650363,9.0,6.0,6.0,3.0,6.0,5.0,2.0,5.5,75.0,HIGH
39,17,38.55504908106223,0.0470746386572527,91.78753964720764,102.46441384757904,523.9614979900375,330.2579279228567,0.916475222296702,0.0732086248993273,2.8260548657963502,2.0,3.0,3.0,5.0,2.0,1.0,4.0,2.5,25.0,LOW
48,4,30.2388038427887,0.0205672304781911,146.3900487849316,153.5278453175461,608.1576991017557,414.2430237594596,0.8424432887597201,0.0805493421987599,3.6005946124071277,3.0,3.0,3.0,5.0,2.0,2.0,5.0,2.5,25.0,LOW
43,25,36.69867263564074,0.0155987464424779,86.0,48.85160128892514,378.2475181738284,543.8849884673459,0.7537485734282672,0.0850929511554111,3.015073028683217,4.0,4.0,2.0,5.0,3.0,1.0,6.0,2.5,25.0,LOW
9,17,25.99750591430156,0.0576526538383918,124.78790968258606,160.07334809736474,480.2270914770802,540.851740371758,0.7788345191326284,0.3305296414642343,2.527389235882727,9.0,4.0,3.0,4.0,2.0,3.0,2.0,3.2,36.7,LOW
54,20,17.08168199270505,0.1401175398364713,361.0806722301553,443.6654987193626,1616.0,893.9572559501626,0.6048697726567578,0.361511525491118,1.389080977876743,6.0,4.0,7.0,3.0,7.0,5.0,3.0,5.5,75.0,HIGH
45,3,51.20742345785,0.0441125662130707,93.41694886690595,134.1695944230733,505.5977912625077,407.9231423325993,0.8121852313085293,0.0887990620876611,2.7082990093264887,3.0,3.0,2.0,4.0,1.0,1.0,7.0,2.2,20.0,LOW
50,24,9.630137196771296,0.1364391427499389,266.2831304923195,371.67611649683454,1096.225407143145,713.5929240600827,0.4609871489259234,0.3990177659859061,2.071442600151226,9.0,6.0,5.0,2.0,6.0,6.0,3.0,5.5,75.0,HIGH
58,11,5.686857215254637,0.1431325242572781,296.2998595273884,469.2063666552706,934.9536473038116,735.4859275870637,0.65,0.3097429542278492,2.209941923581711,8.0,6.0,6.0,4.0,6.0,5.0,3.0,5.5,75.0,HIGH
59,3,20.70028307373149,0.16,321.0028167688423,475.0,919.2479578225071,820.295420270514,0.414373414573474,0.3433434699604123,2.5706860523672104,6.0,6.0,7.0,2.0,5.0,7.0,2.0,5.5,75.0,HIGH
20,18,22.24471758989094,0.0433836529307765,95.58682779105423,54.34002251776909,376.8326378371869,318.47455721851543,0.6574247570890276,0.2412603015007849,3.0937390768190154,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,MEDIUM
69,10,4.81959232233501,0.0937714166450551,180.0,214.17537238955157,1011.7377152260808,754.6646931982915,0.34,0.31908347650501,2.7853773060310507,6.0,7.0,4.0,3.0,7.0,6.0,2.0,5.5,75.0,HIGH
85,3,12.611279914934514,0.1,152.77390438842664,257.5776755885878,784.9741521488746,573.827758833766,0.615032715676771,0.2369538509956313,3.663971874886617,6.0,3.0,4.0,4.0,4.0,4.0,2.0,3.8,46.7,MEDIUM
52,2,15.300677038006755,0.16,278.8474814247338,376.3004513496953,1046.880583432549,921.2105845912288,0.5166836151175876,0.4377010660010362,2.761726928647964,7.0,6.0,7.0,2.0,5.0,7.0,2.0,5.5,75.0,HIGH
50,8,12.512042848898355,0.16,226.7589531414133,312.4106447960186,1588.3559132415048,772.4760954107271,0.5496698432111196,0.3452442010051106,1.4440340292562353,7.0,5.0,7.0,4.0,6.0,6.0,3.0,5.6,76.7,HIGH
8,20,18.25278897460717,0.0333658783380163,340.6158265987764,378.6717663174943,1375.969591485169,865.5213930226173,0.6988434652968349,0.3055423383064713,2.1519833970177884,5.0,6.0,3.0,3.0,5.0,5.0,5.0,4.4,56.7,MEDIUM
52,12,16.287622716404474,0.16,429.679538094644,425.6402225639729,1491.1550181717898,955.896960165236,0.4876487958186135,0.4273786025741699,2.98591896254183,8.0,6.0,6.0,5.0,6.0,5.0,1.0,5.6,76.7,HIGH
89,5,27.607254160123965,0.0836961410023318,117.5534531467693,210.5147499092377,250.0,740.9189858026849,0.759912749270488,0.1080150153478766,3.201585111371012,5.0,6.0,4.0,3.0,4.0,2.0,3.0,3.8,46.7,MEDIUM
81,11,43.865190776500754,0.0542423894400193,256.228593151678,234.60267654557225,997.9906089139548,583.0776273607323,0.7262677622230589,0.1608159668177505,1.9908713324383276,2.0,4.0,5.0,6.0,5.0,4.0,4.0,4.8,63.3,MEDIUM
85,17,25.357420805953076,0.0524313931960612,193.700253048678,167.1917996559332,1104.0832742684192,609.2503406722246,0.6639437454864627,0.2886243634183904,2.702722686116725,6.0,5.0,5.0,4.0,3.0,2.0,3.0,3.8,46.7,MEDIUM
50,17,8.736579139417342,0.16,282.8247775121375,380.32426317037465,1324.5341330228866,874.2409356540259,0.3619995105035492,0.3539901479686138,1.2555857193274846,7.0,6.0,7.0,3.0,5.0,7.0,3.0,5.6,76.7,HIGH
57,25,8.379448521735911,0.16,271.4662753828969,167.58509099665386,1180.0947826476126,802.123483125073,0.5268342976951433,0.4004416527527604,1.6329495498849091,9.0,7.0,5.0,3.0,6.0,7.0,4.0,5.6,76.7,HIGH
86,11,10.837587122991517,0.0313017915869629,114.02817643439244,210.29099118557636,656.1347422117842,650.3529786256767,0.6937281749287167,0.2210382959921941,3.596450360988202,6.0,4.0,4.0,4.0,5.0,4.0,3.0,4.2,53.3,MEDIUM
62,16,17.866351211616365,0.1453437895049265,374.3106368720246,403.56850445121006,1037.569681213725,636.2218844106407,0.4269389634613533,0.47,2.8596825566831416,8.0,6.0,4.0,3.0,6.0,6.0,1.0,5.5,75.0,HIGH
41,24,44.51010951972968,0.0121494559272214,87.05190349128796,111.33765742978548,607.2774158082756,430.64861946026815,0.8701288278903354,0.0871887231194259,3.2888763414560422,2.0,2.0,1.0,5.0,2.0,1.0,3.0,2.2,20.0,LOW
33,20,25.0,0.0082356630879339,144.08011815750527,238.16185608976727,463.20647486525297,440.0467721076251,0.6613146651158718,0.1159951189397026,3.8370748815909055,3.0,2.0,2.0,5.0,3.0,1.0,5.0,2.5,25.0,LOW
79,24,37.96015550596013,0.0395082652027167,206.97017998942007,252.65581302886903,639.058717475689,772.7386518614439,0.5433630238887863,0.2443019672176384,3.538958779624392,6.0,4.0,5.0,4.0,6.0,4.0,4.0,4.6,60.0,MEDIUM
64,24,12.112949842766303,0.0880228761291527,323.5131684433743,207.89599116203576,1497.8043129982998,767.0632898034925,0.3971663686729927,0.3944780956027047,2.2622258724373627,7.0,5.0,5.0,2.0,6.0,7.0,3.0,5.5,75.0,HIGH
63,8,18.222373514818813,0.0546998690738518,209.5663853696761,376.1855510806414,1143.407310525928,854.4655997355455,0.34,0.294393192319843,1.6775783461711358,8.0,7.0,6.0,2.0,7.0,5.0,3.0,5.5,75.0,HIGH
56,2,8.702560358210324,0.1482508423103445,180.0,155.13204286243663,866.7226149847331,704.9873544319612,0.4767899527128155,0.3027018292058567,2.407718250639417,8.0,6.0,5.0,3.0,6.0,4.0,2.0,5.5,75.0,HIGH
52,5,15.210315406898689,0.16,288.3256813522264,277.97541715166693,1250.9062267385243,861.5981040206659,0.5304850555182226,0.3603449657806326,2.7203036845551125,9.0,6.0,6.0,2.0,6.0,7.0,2.0,5.5,75.0,HIGH
74,15,22.96711153376017,0.0778736480245326,186.1536476008035,333.4142768414421,250.0,892.1497433122806,0.6864823543033173,0.3247241641764392,4.130100435933148,6.0,4.0,4.0,3.0,5.0,3.0,3.0,3.8,46.7,MEDIUM
56,5,21.03448785492941,0.1222251215819079,328.174530498118,231.80726956438608,1442.210220666921,982.0,0.4258994790653209,0.3135953696401531,3.047648088965348,7.0,7.0,5.0,3.0,7.0,6.0,2.0,5.6,76.7,HIGH
50,23,14.749710981101256,0.04,308.398683595744,322.8513038131013,866.1909436480478,982.0,0.4341827918456405,0.3892286971970549,1.846729989902942,7.0,7.0,6.0,4.0,6.0,7.0,2.0,6.0,83.3,HIGH
10,8,36.71708032146318,0.0227272727272727,234.2569492252317,278.3858640710031,854.0763946037126,694.4870586856938,0.7449150863363468,0.2552872602456466,3.8097184611361854,5.0,1.0,1.0,7.0,1.0,1.0,7.0,2.2,20.0,LOW
22,24,23.941154329838973,0.0021008403361344,382.7579135529672,413.6523630982658,975.2027487338069,730.0747124641821,0.597207424592498,0.1642066309089267,2.517939486693869,7.0,5.0,6.0,6.0,5.0,6.0,2.0,5.6,76.7,HIGH
73,1,30.722096627397484,0.0473622414821193,231.9762132364097,214.7808209929777,748.2879181614684,899.2382962085112,0.8331265003586201,0.1830310686967234,2.636567112058464,5.0,4.0,4.0,5.0,6.0,3.0,5.0,4.4,56.7,MEDIUM
71,12,29.29098490144753,0.051741455593088,137.11577183641646,259.2450165334104,718.8363628325137,460.6764548131772,0.5034006695234321,0.1550663414508357,3.428680618612268,4.0,3.0,6.0,4.0,3.0,3.0,4.0,3.8,46.7,MEDIUM
57,4,7.905904517525594,0.16,426.5222346081995,279.3140553911278,1515.4100055475612,679.2801148879822,0.5313038630494262,0.47,2.5814093660593684,7.0,6.0,7.0,2.0,7.0,5.0,4.0,5.5,75.0,HIGH
88,16,19.01455751691176,0.0335899767435397,135.16627988064664,400.0,806.8985057021725,567.5898439743312,0.7168514230829081,0.2384588010127367,4.2,6.0,6.0,4.0,3.0,2.0,4.0,4.0,3.8,46.7,MEDIUM
44,13,40.95000627265999,0.0068175753271563,126.96914094160702,128.76372184353346,250.0,243.7999762996388,0.6976317924092177,0.1695743823432644,3.0624611434810247,2.0,1.0,2.0,6.0,3.0,2.0,5.0,2.5,25.0,LOW
55,12,12.66460554950837,0.1480841877931445,472.2094434609055,457.1000725925843,1298.6841505657735,706.8039715805614,0.34,0.3926857927849651,1.3678829060011803,8.0,6.0,7.0,2.0,7.0,6.0,2.0,5.6,76.7,HIGH
42,9,42.72725058234684,0.0161494137536997,127.060853536384,67.76328885529233,435.7174939319008,312.27721255252413,0.7755250404751662,0.1104758364819697,3.06485918501323,4.0,2.0,2.0,6.0,3.0,2.0,5.0,2.5,25.0,LOW
31,8,44.86380705005723,0.0214487133329813,131.78633123853865,90.71497238018571,480.0405156132269,544.0596546193073,0.7043693856512148,0.0969844739000481,3.499594706985354,2.0,3.0,2.0,6.0,2.0,2.0,5.0,2.5,25.0,LOW
86,4,21.34109551070657,0.0747148894051126,143.08283730476836,229.54912117949925,1030.931264571468,576.8467185798315,0.7432061725472405,0.1926978671750779,3.0350173259247764,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.6,43.3,MEDIUM
58,13,12.646447894811118,0.16,417.0915574008909,316.6462516568765,1589.8652722066502,747.1964357116266,0.5068332817330231,0.47,1.769847807718735,7.0,6.0,5.0,3.0,6.0,5.0,2.0,5.5,75.0,HIGH
44,15,34.301185658683465,0.0565009367031748,127.17137633102148,120.89440855337875,481.5370026025347,630.6240297703332,0.7859332941284818,0.1022964306597609,3.0933957512373222,2.0,1.0,1.0,5.0,2.0,1.0,6.0,2.0,16.7,LOW
55,17,10.609927707397595,0.1201929111055902,276.9338877565634,356.43325070179867,1427.8617589272012,941.6834617120852,0.3654431360453029,0.3779749548067968,2.862354677864912,8.0,4.0,5.0,2.0,4.0,6.0,4.0,5.5,75.0,HIGH
11,23,27.202387107729443,0.0732876839687985,184.0372921760588,250.2924590160675,649.2211560879678,675.0648376057707,0.857691718471312,0.3445819607908087,2.316286075955209,6.0,4.0,4.0,6.0,2.0,4.0,3.0,4.0,50.0,MEDIUM
69,7,14.667516111033663,0.1033997089728651,376.9200271247637,387.8022680010412,1418.9465871021653,953.4937435919414,0.4155658381466707,0.3034933037604326,1.788795306962507,6.0,6.0,5.0,3.0,5.0,5.0,3.0,5.5,75.0,HIGH
39,10,29.100708224132656,0.002032348675925,173.4981848059386,17.0,493.6940658263182,584.6493075483834,0.6593301290134522,0.1604360954451043,2.848145563806282,3.0,3.0,1.0,6.0,2.0,1.0,5.0,2.5,25.0,LOW
80,18,33.270553527554355,0.0190281262693467,225.1088007671185,269.7131711712171,896.9033476410061,541.3717888788741,0.6034305437645228,0.2235044373340305,3.038049392208697,7.0,3.0,5.0,4.0,4.0,5.0,4.0,4.2,53.3,MEDIUM
59,20,15.278022925257464,0.1485052350679674,435.077450980257,333.10996149426984,1022.4144384585172,982.0,0.3581465695841541,0.4440464233159058,3.06743204151252,7.0,5.0,6.0,3.0,6.0,4.0,2.0,5.5,75.0,HIGH
30,13,33.853761261069806,0.0089212864132075,131.2002615412376,60.20907523885421,250.0,231.060241212608,0.7410307351681898,0.1584569119572996,4.0777374808373725,2.0,2.0,2.0,6.0,2.0,1.0,4.0,2.5,25.0,LOW
22,0,23.28167158452437,0.0476190476190476,139.2340266085004,130.13533086941908,523.3664032939331,589.7671319404571,0.3639180393534797,0.0154436060552553,2.517939486693869,1.0,1.0,4.0,6.0,4.0,2.0,6.0,3.4,40.0,LOW
57,16,11.090924423604292,0.16,438.4963855824316,475.0,996.224460841718,982.0,0.3775630135652343,0.47,2.226385306781896,8.0,6.0,6.0,3.0,6.0,6.0,2.0,5.5,75.0,HIGH
33,20,31.875717780562297,0.0137886324972163,168.72982369485177,67.63602931220368,483.7894246647586,388.7904679953709,0.7980093381630722,0.1253340655103516,3.838694497676426,3.0,2.0,2.0,5.0,1.0,2.0,4.0,2.4,23.3,LOW
45,18,38.0999529498215,0.0096723558261595,139.7057708529545,95.96888336216053,340.0161673965997,278.4833226517486,0.767169869124379,0.0785474637285274,3.6839321225859303,4.0,2.0,3.0,4.0,2.0,2.0,7.0,2.5,25.0,LOW
52,17,24.71970969118065,0.1236804276053346,198.39268119305007,210.9549907494788,1482.6210028805867,721.7508476174946,0.4241040615688923,0.3637989971725746,1.7430584093830066,6.0,7.0,6.0,2.0,5.0,6.0,3.0,5.5,75.0,HIGH
54,18,14.495048113511714,0.16,317.8245044311934,399.328571143912,1138.0420800669183,777.1851575632553,0.34,0.3558446456255545,2.415910372014007,8.0,7.0,6.0,2.0,5.0,6.0,3.0,5.5,75.0,HIGH
6,3,22.63960148144756,0.1171783177909377,116.0741550764695,111.83911674308364,376.5409964921743,463.5701233851036,0.6984007227220008,0.2519264460475912,3.326160230359481,3.0,4.0,4.0,6.0,1.0,1.0,6.0,3.2,36.7,LOW
85,22,34.18560629171372,0.0117287770359204,150.55755614231788,289.9466281699023,1075.78987233237,664.6997023092531,0.7730716109080018,0.3335360342849377,3.338764555363597,5.0,3.0,5.0,5.0,4.0,2.0,2.0,3.8,46.7,MEDIUM
84,11,38.10815541284248,0.0813107851678805,221.85381411293724,17.0,273.56743093182274,698.2281065941512,0.5303543540100313,0.2213362476433235,3.3339930123621877,5.0,5.0,2.0,5.0,3.0,3.0,3.0,3.6,43.3,MEDIUM
75,11,37.69910141682962,0.0720240300576337,213.87783982666716,191.24251801845892,817.4768220717498,596.6657064923294,0.5527130534401733,0.1466430049994755,2.349684235087488,4.0,2.0,4.0,5.0,6.0,2.0,4.0,3.8,46.7,MEDIUM
3,25,16.708055384310562,0.0307848420238412,316.07394144452405,410.49775187736793,1262.0809867807516,767.7232706208961,0.5990290830733345,0.2083479212234712,1.8953181206234515,1.0,3.0,7.0,7.0,1.0,1.0,3.0,3.8,46.7,MEDIUM
50,18,18.65720454659185,0.1283161510635314,217.52943141825816,265.83277643406126,1616.0,942.614376418842,0.3920974246511661,0.3930797556867559,1.6694612340902857,7.0,6.0,6.0,3.0,7.0,5.0,1.0,5.5,75.0,HIGH
79,15,31.13364587608442,0.0890421988935905,221.93904636823544,262.276395474983,987.9676739556404,581.2852421967077,0.5979133695394775,0.239198993312774,3.484360902891255,6.0,4.0,6.0,4.0,3.0,3.0,6.0,4.0,50.0,MEDIUM
3,4,21.888651774146847,0.0339027245636441,128.49396548355608,77.36409884040883,669.3261816667654,710.1488947457648,0.5738832495824774,0.1641978286805103,1.8953181206234515,4.0,4.0,4.0,7.0,1.0,1.0,6.0,3.4,40.0,LOW
52,14,19.337416081323056,0.16,360.501217010999,349.7021269400098,838.0280695973632,942.2711453400756,0.3999813282261822,0.351835341637453,2.516281084663392,7.0,5.0,7.0,2.0,4.0,6.0,2.0,5.5,75.0,HIGH
54,14,22.23002663493893,0.1303140286995781,286.4041612796617,350.5684500070272,1169.932241414199,809.5426166198814,0.5411590878794176,0.2937540424894918,2.277720433954705,9.0,6.0,5.0,2.0,6.0,4.0,3.0,5.5,75.0,HIGH
65,23,18.600447571659146,0.0961118915276583,395.39061231617353,197.65900280565796,1484.9551858751415,876.0731522206177,0.5751563567089678,0.4425094967593896,2.2085875411316125,9.0,7.0,7.0,2.0,7.0,6.0,2.0,5.8,80.0,HIGH
88,4,22.984169705185668,0.1,127.94532055972722,61.42238108061869,778.9000164254685,545.5898332943266,0.5655177687073282,0.1763011309644665,1.6967698146007202,5.0,4.0,3.0,5.0,5.0,4.0,3.0,4.2,53.3,MEDIUM
47,2,43.32468189050744,0.06,145.38893258340937,140.4025478745971,431.76963230191086,622.25894046649,0.7717369267969156,0.126776511669604,3.3433870264978287,2.0,2.0,2.0,5.0,2.0,2.0,5.0,2.5,25.0,LOW
31,11,25.0,0.0077190884960842,114.91228500843717,51.52361120074893,613.0239493198806,392.2661791206332,0.7556852258783886,0.2,3.4455201164864087,2.0,2.0,3.0,6.0,2.0,2.0,7.0,2.5,25.0,LOW
2,21,30.48704945155434,0.065109379420926,220.89342662024268,244.0450981295028,942.7282717161206,616.2124522400875,0.641615827172062,0.2813929031269205,2.979001299733391,8.0,4.0,5.0,5.0,4.0,5.0,5.0,4.6,60.0,MEDIUM
68,15,14.842493973828114,0.16,338.1998661387958,367.4414967345385,1202.8857451573278,866.7549841466813,0.34,0.4369731888591242,2.113594814070431,8.0,7.0,7.0,2.0,6.0,5.0,1.0,5.5,75.0,HIGH
5,13,17.636230577948634,0.0186921102555518,287.1588303695689,368.80469917987006,1009.2123793360688,752.0554766087845,0.6200866302906383,0.2376767727956067,2.167301312029277,6.0,2.0,4.0,4.0,3.0,3.0,4.0,3.2,36.7,LOW
80,2,23.48365128982335,0.0820251721957622,176.0817256404564,151.62749828897478,710.4387014343665,540.9342935598686,0.7024930144948676,0.1738458086042263,2.452465936356227,6.0,3.0,2.0,5.0,4.0,4.0,4.0,3.6,43.3,MEDIUM
79,9,22.34511380797482,0.0684794801661343,191.413724051318,358.0652436551176,481.3414712514865,548.561168661539,0.4862483012090027,0.1978413670241582,2.2395300017841,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.2,53.3,MEDIUM
80,3,21.138361763073263,0.0637507618047474,211.4029653275673,258.8936556226097,584.7095696623013,553.7934140479585,0.8444784930881645,0.2610713349123154,2.343680764352854,6.0,3.0,6.0,6.0,5.0,4.0,3.0,4.8,63.3,MEDIUM
22,13,29.65822393637313,0.0336539316571929,293.42451766189345,334.2650878296288,1043.9122524630734,787.6920110170491,0.553879257451928,0.1066396889962261,2.517939486693869,7.0,3.0,6.0,5.0,3.0,3.0,3.0,4.0,50.0,MEDIUM
73,24,26.9097234058246,0.1,148.30822847062734,257.8501013010143,659.0718567343166,703.4946143953485,0.7529053821384929,0.0828774575751756,2.6426646991278337,4.0,6.0,5.0,4.0,6.0,3.0,5.0,4.8,63.3,MEDIUM
21,16,26.03162364829121,0.0371962871962871,326.8178100751717,436.16069338535686,1027.0746549488472,911.8234851975802,,,4.251642183551765,7.0,2.0,2.0,6.0,2.0,5.0,2.0,3.4,40.0,LOW
81,25,23.63602957660232,0.0813994244298667,289.7202456804736,243.0525357025624,823.5768919160162,606.9465100788854,0.5156043029813756,0.1976829847801235,3.398205180422731,6.0,5.0,3.0,3.0,5.0,3.0,4.0,3.8,46.7,MEDIUM
65,15,14.805666758924374,0.0517383461854797,227.4629964544633,370.0115015316328,853.912028161957,694.4490116776346,0.34,0.2410062988183668,1.3691965626391882,9.0,7.0,7.0,2.0,6.0,6.0,3.0,5.6,76.7,HIGH
58,6,15.744882783345298,0.16,209.18387693279536,321.07031125678105,774.1179648687901,901.0516565532132,0.34,0.2434002878511425,1.8934533074584683,9.0,7.0,4.0,3.0,7.0,5.0,4.0,5.5,75.0,HIGH
36,25,37.95902506623943,0.0027867653400616,151.8317503939981,111.27234194734208,607.1809934246014,272.8755965093095,0.5920023027804306,0.0804926544637888,3.505755877260893,1.0,1.0,2.0,6.0,1.0,1.0,7.0,2.2,20.0,LOW
42,1,39.28152474653661,0.0381843714573817,118.7194207225916,69.38577939518783,519.7976520116974,453.8938522462069,0.9398631186673068,0.0462121445187651,3.832732580838552,1.0,2.0,1.0,4.0,2.0,2.0,4.0,2.2,20.0,LOW
89,0,33.26857602873742,0.1,297.35961055189205,159.12543490276414,812.1621934747948,588.5564940019384,0.9,0.1925645281800954,3.1149928053882108,8.0,4.0,5.0,4.0,4.0,4.0,5.0,4.2,53.3,MEDIUM
25,6,19.36814794080995,0.0479811390592059,236.5898975951178,284.02956384920634,940.6010517100711,708.9335620808042,0.512078758432461,0.1718367840380743,2.5194389034483256,7.0,3.0,4.0,6.0,4.0,4.0,5.0,4.2,53.3,MEDIUM
54,19,18.946484977167334,0.0959866262085631,330.4892604604111,211.59696291089705,1012.7129935911232,794.3066773147306,0.4336686293905656,0.4064401947817715,2.6910667191004505,7.0,6.0,7.0,3.0,6.0,6.0,3.0,5.6,76.7,HIGH
33,4,48.689488800097365,0.06,111.46221545498416,94.67694231954933,474.0356652857739,512.7226485688791,0.7837580957039598,0.0925553690201332,3.333802934304322,3.0,1.0,3.0,7.0,2.0,3.0,5.0,2.5,25.0,LOW
64,14,20.952731268446737,0.16,301.6951230825317,363.4404379524446,638.7193383900105,754.5159853661058,0.5944376393425698,0.3751323160502367,2.1543543910255125,9.0,7.0,6.0,4.0,4.0,5.0,2.0,5.5,75.0,HIGH
44,6,25.0,0.0139145868492351,151.0038389589039,125.38842568360018,598.0626663147307,392.4690787637945,0.94,0.0446523325781279,3.57879172183704,1.0,1.0,3.0,5.0,1.0,1.0,5.0,2.2,20.0,LOW
34,3,36.99992775744338,0.0002429322121507,162.9975155845641,135.80873608904722,486.62083449983896,372.1667238500605,0.6684707324997269,0.0517042909570243,3.143756681196966,1.0,1.0,3.0,6.0,3.0,1.0,5.0,2.5,25.0,LOW
44,7,25.0,0.0057571089238472,95.8922754146072,96.4829036232041,250.0,337.57007917823967,0.6310888195823183,0.0886749576255196,3.1838445385271106,2.0,2.0,3.0,6.0,2.0,3.0,6.0,2.5,25.0,LOW
42,14,58.78138981276666,0.06,147.8584408498075,145.07772572849194,610.2872906600869,495.9037144985036,0.784661150980119,0.0441093403415414,3.5777623507762275,4.0,2.0,2.0,6.0,3.0,2.0,3.0,2.5,25.0,LOW
31,9,50.63273005128348,0.0419825946627261,88.99283222223298,90.17994041057996,367.1956916307661,587.4431682395295,0.8960685343794528,0.0983466359585593,3.0701225193232933,3.0,1.0,2.0,7.0,2.0,2.0,5.0,2.5,25.0,LOW
39,16,48.69918485954195,0.0127891270670126,115.18517561355571,103.66105756955444,568.4775369472909,423.11784486646286,0.7361472700125038,0.0987775983447972,3.3321664629395995,2.0,2.0,1.0,5.0,2.0,1.0,7.0,2.2,20.0,LOW
87,15,25.6858951113086,0.070519861941065,162.54560008246784,272.94838039611767,369.454756167522,526.2641111729631,0.5725046169733354,0.2624080700163626,2.683730956978549,5.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,50.0,MEDIUM
